80,5
81,5
82,5
83,5
84,5
85,5
86,6
87,6
88,6
89,6
90,7
91,7
92,8
93,8
94,8
95,9
96,9
97,9
98,9
99,9
100,10
101,10
102,10
103,12
104,12
105,12
106,12
107,12
108,12
109,12
110,12
111,12
112,12
113,15
114,15
115,15
116,15
117,16
118,16
119,16
120,16
121,16
122,16
123,16
124,16
125,16
126,17
127,17
128,17
129,17
130,22
131,22
132,22
133,22
134,22
135,22
136,22
137,22
138,22
139,22
140,22
141,23
142,23
143,23
144,23
145,23
146,23
147,29
148,29
149,29
150,29
151,29
152,29
153,34
154,34
155,34
156,34
157,34
158,34
159,34
160,38
161,38
162,38
163,38
164,38
165,38
166,38
167,38
168,39
169,39
170,39
171,39
172,39
173,39
174,39
175,39
176,56
177,56
178,56
179,56
180,56
181,56
182,56
183,56
184,56
185,56
186,61
187,61
188,61
189,61
190,61
191,61
192,61
193,61
194,61
195,61
196,66
197,66
198,66
199,66
200,66
201,66
202,66
203,66
204,66
205,66
206,66
207,66
208,82
209,82
210,82
211,82
212,82
213,82
214,82
215,82
216,82
217,82
218,82
219,82
220,82
221,113
222,113
223,113
224,113
225,113
226,113
227,113
228,113
229,113
230,113
231,113
232,113
233,113
234,113
235,113
236,126
237,126
238,126
239,126
240,126
241,126
242,126
243,126
244,126
245,126
246,126
247,126
248,126
249,126
250,126
251,126
252,126
253,126
254,135
255,135
256,135
257,135
258,135
259,135
260,135
261,135
262,135
263,135
264,135
265,135
266,135
267,135
268,135
269,135
270,135
271,135
272,135
273,217
274,217
275,217
276,217
277,217
278,217
279,217
280,217
281,217
282,217
283,217
284,217
285,217
286,217
287,217
288,217
289,217
290,217
291,217
292,217
293,217
294,217
295,217
296,217
297,267
298,267
299,267
300,267
301,267
302,267
303,267
304,267
305,267
306,267
307,267
308,267
309,267
310,267
311,267
312,267
313,267
314,267
315,267
316,267
317,267
318,267
319,267
320,267
321,267
322,267
323,267
324,312
325,312
326,312
327,312
328,312
329,312
330,312
331,312
332,312
333,312
334,312
335,312
336,312
337,312
338,312
339,312
340,312
341,312
342,312
343,312
344,312
345,312
346,312
347,312
348,312
349,312
350,312
351,312
352,312
353,312
354,312
355,312
356,312
357,312
358,389
359,389
360,389
361,389
362,389
363,389
364,389
365,389
366,389
367,389
368,389
369,389
370,389
371,389
372,389
373,389
374,389
375,389
376,389
377,389
378,389
379,389
380,389
381,389
382,389
383,389
384,389
385,389
386,389
387,389
388,389
389,389
390,389
391,389
392,389
393,389
394,389
395,389
396,389
397,389
398,389
399,703
400,703
401,703
402,703
403,703
404,703
405,703
406,703
407,703
408,703
409,703
410,703
411,703
412,703
413,703
414,703
415,703
416,703
417,703
418,703
419,703
420,703
421,703
422,703
423,703
424,703
425,703
426,703
427,703
428,703
429,703
430,703
431,703
432,703
433,703
434,703
435,703
436,703
437,703
438,703
439,703
440,703
441,703
442,703
443,703
444,703
445,703
446,703
447,703
448,703
449,703
450,703
451,790
452,790
453,790
454,790
455,790
456,790
457,790
458,790
459,790
460,790
461,790
462,790
463,790
464,790
465,790
466,790
467,790
468,790
469,790
470,790
471,790
472,790
473,790
474,790
475,790
476,790
477,790
478,790
479,790
480,790
481,790
482,790
483,790
484,790
485,790
486,790
487,790
488,790
489,790
490,790
491,790
492,790
493,790
494,790
495,790
496,790
497,790
498,790
499,790
500,790
501,790
502,790
503,790
504,790
505,790
506,790
507,790
508,790
509,790
510,790
511,790
512,790
513,790
514,790
515,790
516,790
517,790
518,1000
519,1000
520,1000
521,1000
522,1000
523,1000
524,1000
525,1000
526,1000
527,1000
528,1000
529,1000
530,1000
531,1000
532,1000
533,1000
534,1000
535,1000
536,1000
537,1000
538,1000
539,1000
540,1000
541,1000
542,1000
543,1000
544,1000
545,1000
546,1000
547,1000
548,1000
549,1000
550,1000
551,1000
552,1000
553,1000
554,1000
555,1000
556,1000
557,1000
558,1000
559,1000
560,1000
561,1000
562,1000
563,1000
564,1000
565,1000
566,1000
567,1000
568,1000
569,1000
570,1000
571,1000
572,1000
573,1000
574,1000
575,1000
576,1000
577,1000
578,1000
579,1000
580,1000
581,1000
582,1000
583,1000
584,1000
585,1000
586,1000
587,1000
588,1000
589,1000
590,1000
591,1000
592,1000
593,1000
594,1000
595,1000
596,1000
597,1000
598,1000
599,1000
600,1000
601,1000
602,1000
603,1000
604,1000
605,1000
606,1000
607,1000
608,1000
609,1000
610,1000
611,1000
612,1000
613,1000
614,1000
615,1000
616,1000
617,1000
618,1000
619,1000
620,1000
621,1000
622,1000
623,1000
624,1000
625,1000
626,1000
627,1000
628,1000
629,1000
630,1000
631,1000
632,1000
633,1000
634,1000
635,1000
636,1000
637,1000
638,1000
639,1000
640,1000
641,1000
642,1000
643,1000
644,1000
645,1000
646,1000
647,1000
648,1000
649,1000
650,1000
651,1000
652,1000
653,1000
654,1000
655,1000
656,1000
657,1000
658,1000
659,1000
660,1000
661,1000
662,1000
663,1000
664,1000
665,1000
666,1000
667,1000
668,1000
669,1000
670,1000
671,1000
672,1000
673,1000
674,1000
675,1000
676,1000
677,1000
678,1000
679,1000
680,1000
681,1000
682,1000
683,1000
684,1000
685,1000
686,1000
687,1000
688,1000
689,1000
690,1000
691,1000
692,1000
693,1000
694,1000
695,1000
696,1000
697,1000
698,1000
699,1000
700,1000
701,1000
702,1000
703,1000
704,1000
705,1000
